cycle,pc,alu,valu,load,store,flow
115,10328,12,6,2,0,1
116,10329,12,6,2,0,1
117,10330,12,6,2,0,1
118,10331,12,6,2,0,1
119,10332,12,6,2,0,1
120,10333,12,6,2,0,1
121,10334,12,6,2,0,1
122,10335,12,6,2,0,1
123,82,12,6,2,2,1
124,88,12,6,2,2,1
125,96,12,6,2,2,1
126,109,12,6,2,2,1
127,116,12,6,2,2,1
128,119,12,6,2,2,1
129,129,12,6,2,2,1
130,141,12,6,2,2,1
131,10336,12,6,2,0,1
132,10337,12,6,2,2,1
133,10338,12,6,2,2,1
134,10339,12,6,2,2,1
135,10340,12,6,2,2,1
136,3607,12,6,2,2,1
137,3719,12,6,2,2,1
138,3780,12,6,2,2,1
139,3834,12,6,2,2,1
140,3898,12,6,2,2,1
141,3946,12,6,2,2,1
142,4033,12,6,2,2,1
143,4063,12,6,2,2,1
144,10341,12,6,2,0,1
145,4122,12,6,2,2,1
146,4211,12,6,2,2,1
147,4259,12,6,2,2,1
148,4343,12,6,2,2,1
149,4398,12,6,2,2,1
150,4478,12,6,2,2,1
151,4499,12,6,2,2,1
152,4558,12,6,2,2,1
153,10342,12,6,2,0,1
154,10343,12,6,2,0,1
155,272,12,6,2,2,1
156,280,12,6,2,2,1
157,292,12,6,2,2,1
158,295,12,6,2,2,1
159,302,12,6,2,2,1
160,317,12,6,2,2,1
161,318,12,6,2,2,1
162,326,12,6,2,2,1
163,10344,12,6,2,0,1
164,10345,12,6,2,0,1
165,10346,12,6,2,0,1
166,10347,12,6,2,0,1
167,334,12,6,2,2,1
168,343,12,6,2,2,1
169,351,12,6,2,2,1
170,364,12,6,2,2,1
171,372,12,6,2,2,1
172,379,12,6,2,2,1
173,386,12,6,2,2,1
174,394,12,6,2,2,1
175,10348,12,6,2,0,1
176,10349,12,6,2,0,1
177,10350,12,6,2,0,1
178,10351,12,6,2,0,1
179,10352,12,6,2,0,1
180,10353,12,6,2,0,1
181,10354,12,6,2,0,1
182,10355,12,6,2,0,1
183,10356,12,6,2,0,1
184,10357,12,6,2,0,1
185,10358,12,6,2,0,0
186,10359,12,6,2,0,0
187,10360,12,6,2,0,1
188,10361,12,6,2,0,1
189,10362,12,6,2,0,1
190,10363,12,6,2,0,1
191,10364,12,6,2,0,1
192,10365,12,6,2,0,1
193,10366,12,6,2,0,1
194,10367,12,6,2,0,0
195,10368,12,6,2,0,1
196,10369,12,6,2,0,1
197,10370,12,6,2,0,1
198,401,12,6,2,2,1
199,413,12,6,2,2,1
200,414,12,6,2,2,1
201,427,12,6,2,2,1
202,436,12,6,2,2,1
203,441,12,6,2,2,1
204,450,12,6,2,2,1
205,458,12,6,2,2,1
206,10371,12,6,2,0,1
207,10372,12,6,2,0,1
208,10373,12,6,2,0,1
209,10374,12,6,2,0,1
210,10375,12,6,2,0,1
211,10376,12,6,2,0,1
212,10377,12,6,2,0,1
213,10378,12,6,2,0,1
214,10379,12,6,2,0,1
215,10380,12,6,2,0,1
216,10381,12,6,2,0,1
217,10382,12,6,2,0,1
218,10383,12,6,2,0,1
219,10384,12,6,2,0,1
220,10385,12,6,2,0,1
221,10386,12,6,2,0,1
222,10387,12,6,2,0,1
223,10388,12,6,2,0,1
224,10389,12,6,2,0,1
225,10390,12,6,2,0,1
226,467,12,6,2,2,1
227,475,12,6,2,2,1
228,480,12,6,2,2,1
229,487,12,6,2,2,1
230,498,12,6,2,2,1
231,505,12,6,2,2,1
232,515,12,6,2,2,1
233,520,12,6,2,2,1
234,10391,12,6,2,0,1
235,10392,12,6,2,0,1
236,10393,12,6,2,0,1
237,10394,12,6,2,0,1
238,10395,12,6,2,0,1
239,10396,12,6,2,0,1
240,10397,12,6,2,0,1
241,10398,12,6,2,0,1
242,10399,12,6,2,0,1
243,10400,12,6,2,0,1
244,4659,12,6,2,2,1
245,4726,12,6,2,2,1
246,4786,12,6,2,2,1
247,4866,12,6,2,2,1
248,4936,12,6,2,2,1
249,4945,12,6,2,2,1
250,5017,12,6,2,2,1
251,5078,12,6,2,2,1
252,10401,12,6,2,0,1
253,530,12,6,2,2,1
254,537,12,6,2,2,1
255,548,12,6,2,2,1
256,555,12,6,2,2,1
257,560,12,6,2,2,1
258,572,12,6,2,2,1
259,577,12,6,2,2,1
260,583,12,6,2,2,1
261,10402,12,6,2,0,0
262,10403,12,6,2,0,1
263,10404,12,6,2,0,0
264,10405,12,6,2,0,1
265,10406,12,6,2,0,1
266,10407,12,6,2,0,1
267,10408,12,6,2,0,1
268,10409,12,6,2,0,1
269,10410,12,6,2,0,1
270,10411,12,6,2,0,1
271,10412,12,6,2,0,0
272,10413,12,6,2,0,1
273,10414,12,6,2,0,1
274,10415,12,6,2,0,0
275,10416,12,6,2,0,0
276,10417,12,6,2,0,1
277,10418,12,6,2,0,1
278,10419,12,6,2,0,1
279,10420,12,6,2,0,1
280,10421,12,6,2,0,1
281,10422,12,6,2,0,1
282,10423,12,6,2,0,1
283,10424,12,6,2,0,1
284,10425,12,6,2,0,1
285,10426,12,6,2,0,1
286,10427,12,6,2,0,1
287,10428,12,6,2,0,1
288,10429,12,6,2,0,1
289,10430,12,6,2,0,1
290,10431,12,6,2,0,1
291,10432,12,6,2,0,1
292,10433,12,6,2,0,1
293,10434,12,6,2,0,1
294,10435,12,6,2,0,1
295,10436,12,6,2,0,1
296,10437,12,6,2,0,1
297,10438,12,6,2,0,1
298,10439,12,6,2,0,1
299,10440,12,6,2,0,1
300,10441,12,6,2,0,1
301,10442,12,6,2,0,1
302,592,12,6,2,2,1
303,599,12,6,2,2,1
304,613,12,6,2,2,1
305,614,12,6,2,2,1
306,629,12,6,2,2,1
307,632,12,6,2,2,1
308,645,12,6,2,2,1
309,650,12,6,2,2,1
310,10443,12,6,2,0,1
311,10444,12,6,2,0,1
312,10445,12,6,2,0,1
313,10446,12,6,2,0,1
314,10447,12,6,2,0,1
315,10448,12,6,2,0,1
316,10449,12,6,2,0,1
317,10450,12,6,2,0,1
318,10451,12,6,2,0,1
319,10452,12,6,2,0,1
320,10453,12,6,2,0,1
321,5172,12,6,2,2,1
322,5231,12,6,2,2,1
323,5299,12,6,2,2,1
324,5383,12,6,2,2,1
325,5437,12,6,2,2,1
326,5467,12,6,2,2,1
327,5547,12,6,2,2,1
328,5582,12,6,2,2,1
329,10454,12,6,2,0,1
330,10455,12,6,2,0,1
331,10456,12,6,2,0,1
332,10457,12,6,2,0,1
333,10458,12,6,2,0,1
334,10459,12,6,2,0,1
335,10460,12,6,2,0,1
336,655,12,6,2,2,1
337,662,12,6,2,2,1
338,675,12,6,2,2,1
339,685,12,6,2,2,1
340,686,12,6,2,2,1
341,701,12,6,2,2,1
342,708,12,6,2,2,1
343,711,12,6,2,2,1
344,10461,12,6,2,0,1
345,10462,12,6,2,0,0
346,10463,12,6,2,0,1
347,10464,12,6,2,0,1
348,10465,12,6,2,0,1
349,10466,12,6,2,0,1
350,10467,12,6,2,0,1
351,10468,12,6,2,0,1
352,722,12,6,2,2,1
353,729,12,6,2,2,1
354,735,12,6,2,2,1
355,746,12,6,2,2,1
356,752,12,6,2,2,1
357,764,12,6,2,2,1
358,767,12,6,2,2,1
359,781,12,6,2,2,1
360,10469,12,6,2,0,1
361,10470,12,6,2,0,1
362,10471,12,6,2,0,1
363,10472,12,6,2,0,1
364,10473,12,6,2,0,1
365,5700,12,6,2,2,1
366,5720,12,6,2,2,1
367,5824,12,6,2,2,1
368,5870,12,6,2,2,1
369,5962,12,6,2,2,1
370,5977,12,6,2,2,1
371,6031,12,6,2,2,1
372,6153,12,6,2,2,1
373,10474,12,6,2,0,1
374,10475,12,6,2,0,0
375,10476,12,6,2,0,0
376,10477,12,6,2,0,0
377,10478,12,6,2,0,0
378,10479,12,6,2,0,1
379,10480,12,6,2,0,0
380,10481,12,6,2,0,0
381,10482,12,6,2,0,1
382,10483,12,6,2,0,1
383,10484,12,6,2,0,1
384,10485,12,6,2,0,1
385,10486,12,6,2,0,1
386,10487,12,6,2,0,1
387,10488,12,6,2,0,1
388,10489,12,6,2,0,1
389,10490,12,6,2,0,1
390,787,12,6,2,2,1
391,793,12,6,2,2,1
392,803,12,6,2,2,1
393,811,12,6,2,2,1
394,821,12,6,2,2,1
395,827,12,6,2,2,1
396,835,12,6,2,2,1
397,839,12,6,2,2,1
398,10491,12,6,2,0,1
399,10492,12,6,2,0,1
400,10493,12,6,2,0,1
401,10494,12,6,2,0,1
402,10495,12,6,2,0,1
403,10496,12,6,2,0,1
404,10497,12,6,2,0,1
405,10498,12,6,2,0,1
406,10499,12,6,2,0,1
407,10500,12,6,2,0,1
408,10501,12,6,2,0,0
409,10502,12,6,2,0,0
410,10503,12,6,2,0,0
411,10504,12,6,2,0,1
412,10505,12,6,2,0,0
413,10506,12,6,2,0,0
414,10507,12,6,2,0,1
415,10508,12,6,2,0,0
416,10509,12,6,2,0,0
417,10510,12,6,2,0,1
418,10511,12,6,2,0,0
419,10512,12,6,2,0,1
420,10513,12,6,2,0,1
421,10514,12,6,2,0,1
422,10515,12,6,2,0,1
423,10516,12,6,2,0,1
424,10517,12,6,2,0,1
425,10518,12,6,2,0,1
426,10519,12,6,2,0,1
427,10520,12,6,2,0,1
428,10521,12,6,2,0,1
429,10522,12,6,2,0,1
430,10523,12,6,2,0,1
431,849,12,6,2,2,1
432,860,12,6,2,2,1
433,868,12,6,2,2,1
434,875,12,6,2,2,1
435,880,12,6,2,2,1
436,888,12,6,2,2,1
437,899,12,6,2,2,1
438,904,12,6,2,2,1
439,10524,12,6,2,0,1
440,10525,12,6,2,0,1
441,10526,12,6,2,0,1
442,10527,12,6,2,0,1
443,10528,12,6,2,0,1
444,10529,12,6,2,0,1
445,10530,12,6,2,0,1
446,10531,12,6,2,0,1
447,10532,12,6,2,0,1
448,10533,12,6,2,0,1
449,6180,12,6,2,2,1
450,6244,12,6,2,2,1
451,6313,12,6,2,2,1
452,6373,12,6,2,2,1
453,6434,12,6,2,2,1
454,6535,12,6,2,2,1
455,6565,12,6,2,2,1
456,6607,12,6,2,2,1
457,10534,12,6,2,0,0
458,10535,12,6,2,0,1
459,10536,12,6,2,0,1
460,10537,12,6,2,0,1
461,10538,12,6,2,0,0
462,10539,12,6,2,0,1
463,10540,12,6,2,0,1
464,10541,12,6,2,0,1
465,10542,12,6,2,0,1
466,10543,12,6,2,0,1
467,911,12,6,2,2,1
468,925,12,6,2,2,1
469,926,12,6,2,2,1
470,936,12,6,2,2,1
471,946,12,6,2,2,1
472,956,12,6,2,2,1
473,965,12,6,2,2,1
474,973,12,6,2,2,1
475,10544,12,6,2,0,0
476,10545,12,6,2,0,1
477,10546,12,6,2,0,0
478,10547,12,6,2,0,1
479,10548,12,6,2,0,0
480,10549,12,6,2,0,0
481,10550,12,6,2,0,0
482,10551,12,6,2,0,1
483,10552,12,6,2,0,1
484,10553,12,6,2,0,1
485,10554,12,6,2,0,0
486,10555,12,6,2,0,0
487,10556,12,6,2,0,0
488,10557,12,6,2,0,1
489,10558,12,6,2,0,0
490,10559,12,6,2,0,1
491,10560,12,6,2,0,1
492,10561,12,6,2,0,1
493,10562,12,6,2,0,1
494,10563,12,6,2,0,1
495,10564,12,6,2,0,1
496,10565,12,6,2,0,1
497,10566,12,6,2,0,1
498,10567,12,6,2,0,1
499,10568,12,6,2,0,1
500,10569,12,6,2,0,1
501,10570,12,6,2,0,1
502,10571,12,6,2,0,1
503,10572,12,6,2,0,1
504,10573,12,6,2,0,1
505,10574,12,6,2,0,1
506,10575,12,6,2,0,1
507,10576,12,6,2,0,1
508,10577,12,6,2,0,0
509,10578,12,6,2,0,0
510,10579,12,6,2,0,0
511,10580,12,6,2,0,0
512,10581,12,6,2,0,0
513,10582,12,6,2,0,1
514,10583,12,6,2,0,1
515,10584,12,6,2,0,1
516,10585,12,6,2,0,1
517,10586,12,6,2,0,1
518,10587,12,6,2,0,1
519,10588,12,6,2,0,1
520,10589,12,6,2,0,1
521,10590,12,6,2,0,1
522,10591,12,6,2,0,1
523,10592,12,6,2,0,1
524,10593,12,6,2,0,1
525,10594,12,6,2,0,1
526,10595,12,6,2,0,1
527,10596,12,6,2,0,1
528,10597,12,6,2,0,1
529,10598,12,6,2,0,1
530,10599,12,6,2,0,1
531,10600,12,6,2,0,1
532,6674,12,6,2,2,1
533,6790,12,6,2,2,1
534,6825,12,6,2,2,1
535,6872,12,6,2,2,1
536,6945,12,6,2,2,1
537,7051,12,6,2,2,1
538,7067,12,6,2,2,1
539,7177,12,6,2,2,1
540,10601,12,6,2,0,1
541,1045,12,6,2,2,1
542,1051,12,6,2,2,1
543,1060,12,6,2,2,1
544,1063,12,6,2,2,1
545,1077,12,6,2,2,1
546,1079,12,6,2,2,1
547,1088,12,6,2,2,1
548,1094,12,6,2,2,1
549,10602,12,6,2,0,1
550,10603,12,6,2,0,1
551,10604,12,6,2,0,1
552,10605,12,6,2,0,1
553,10606,12,6,2,0,1
554,10607,12,6,2,0,1
555,10608,12,6,2,0,1
556,10609,12,6,2,0,1
557,10610,12,6,2,0,1
558,10611,12,6,2,0,1
559,10612,12,6,2,0,1
560,10613,12,6,2,0,1
561,10614,12,6,2,0,1
562,1103,12,6,2,2,1
563,1117,12,6,2,2,1
564,1124,12,6,2,2,1
565,1131,12,6,2,2,1
566,1135,12,6,2,2,1
567,1144,12,6,2,2,1
568,1154,12,6,2,2,1
569,1158,12,6,2,2,1
570,10615,12,6,2,0,1
571,10616,12,6,2,0,1
572,10617,12,6,2,0,1
573,10618,12,6,2,0,1
574,10619,12,6,2,0,1
575,10620,12,6,2,0,1
576,10621,12,6,2,0,1
577,10622,12,6,2,0,1
578,10623,12,6,2,0,1
579,10624,12,6,2,0,1
580,10625,12,6,2,0,1
581,10626,12,6,2,0,1
582,10627,12,6,2,0,1
583,10628,12,6,2,0,1
584,10629,12,6,2,0,1
585,10630,12,6,2,0,1
586,10631,12,6,2,0,1
587,10632,12,6,2,0,1
588,10633,12,6,2,0,1
589,10634,12,6,2,0,1
590,10635,12,6,2,0,1
591,10636,12,6,2,0,1
592,10637,12,6,2,0,1
593,10638,12,6,2,0,1
594,10639,12,6,2,0,1
595,10640,12,6,2,0,1
596,10641,12,6,2,0,1
597,10642,12,6,2,0,1
598,10643,12,6,2,0,1
599,10644,12,6,2,0,1
600,10645,12,6,2,0,1
601,10646,12,6,2,0,1
602,10647,12,6,2,0,1
603,10648,12,6,2,0,1
604,1236,12,6,2,2,1
605,1243,12,6,2,2,1
606,1249,12,6,2,2,1
607,1261,12,6,2,2,1
608,1269,12,6,2,2,1
609,1274,12,6,2,2,1
610,1283,12,6,2,2,1
611,1288,12,6,2,2,1
612,10649,12,6,2,0,1
613,10650,12,6,2,0,1
614,981,12,6,2,2,1
615,988,12,6,2,2,1
616,991,12,6,2,2,1
617,1001,12,6,2,2,1
618,1011,12,6,2,2,1
619,1015,12,6,2,2,1
620,1026,12,6,2,2,1
621,1036,12,6,2,2,1
622,10651,12,6,2,0,1
623,1173,12,6,2,2,1
624,1179,12,6,2,2,1
625,1189,12,6,2,2,1
626,1193,12,6,2,2,1
627,1203,12,6,2,2,1
628,1209,12,6,2,2,1
629,1215,12,6,2,2,1
630,1224,12,6,2,2,1
631,10652,12,6,2,0,1
632,7747,12,6,2,2,1
633,7808,12,6,2,2,1
634,7823,12,6,2,2,1
635,7895,12,6,2,2,1
636,7957,12,6,2,2,1
637,8044,12,6,2,2,1
638,8126,12,6,2,2,1
639,8181,12,6,2,2,1
640,10653,12,6,2,0,1
641,10654,12,6,2,0,1
642,10655,12,6,2,0,1
643,10656,12,6,2,0,1
644,10657,12,6,2,0,1
645,10658,12,6,2,0,1
646,10659,12,6,2,0,1
647,10660,12,6,2,0,1
648,10661,12,6,2,0,1
649,10662,12,6,2,0,1
650,10663,12,6,2,0,1
651,10664,12,6,2,0,1
652,7200,12,6,2,2,1
653,7262,12,6,2,2,1
654,7352,12,6,2,2,1
655,7377,12,6,2,2,1
656,7452,12,6,2,2,1
657,7564,12,6,2,2,1
658,7595,12,6,2,2,1
659,7675,12,6,2,2,1
660,10665,12,6,2,0,1
661,10666,12,6,2,0,1
662,10667,12,6,2,0,1
663,10668,12,6,2,0,1
664,10669,12,6,2,0,1
665,10670,12,6,2,0,1
666,10671,12,6,2,0,1
667,1300,12,6,2,2,1
668,1305,12,6,2,2,1
669,1311,12,6,2,2,1
670,1318,12,6,2,2,1
671,1328,12,6,2,2,1
672,1340,12,6,2,2,1
673,1343,12,6,2,2,1
674,1351,12,6,2,2,1
675,10672,12,6,2,0,1
676,1359,12,6,2,2,1
677,1367,12,6,2,2,1
678,1379,12,6,2,2,1
679,1384,12,6,2,2,1
680,1397,12,6,2,2,1
681,1402,12,6,2,2,1
682,1410,12,6,2,2,1
683,1417,12,6,2,2,1
684,10673,12,6,2,0,1
685,10674,12,6,2,0,1
686,10675,12,6,2,0,1
687,10676,12,6,2,0,1
688,8247,12,6,2,2,1
689,8288,12,6,2,2,1
690,8363,12,6,2,2,1
691,8450,12,6,2,2,1
692,8508,12,6,2,2,1
693,8577,12,6,2,2,1
694,8602,12,6,2,2,1
695,8669,12,6,2,2,1
696,10677,12,6,2,0,1
697,10678,12,6,2,0,1
698,1423,12,6,2,2,1
699,1435,12,6,2,2,1
700,1438,12,6,2,2,1
701,1451,12,6,2,2,1
702,1456,12,6,2,2,1
703,1467,12,6,2,2,1
704,1475,12,6,2,2,1
705,1478,12,6,2,2,1
706,10679,12,6,2,0,1
707,10680,12,6,2,0,1
708,10681,12,6,2,0,1
709,10682,12,6,2,0,1
710,10683,12,6,2,0,1
711,10684,12,6,2,0,1
712,10685,12,6,2,0,1
713,10686,12,6,2,0,1
714,10687,12,6,2,0,1
715,10688,12,6,2,0,1
716,10689,12,6,2,0,1
717,10690,12,6,2,0,1
718,10691,12,6,2,0,1
719,10692,12,6,2,0,1
720,10693,12,6,2,0,1
721,10694,12,6,2,0,1
722,10695,12,6,2,0,1
723,10696,12,6,2,0,1
724,10697,12,6,2,0,1
725,10698,12,6,2,0,1
726,10699,12,6,2,0,1
727,10700,12,6,2,0,1
728,10701,12,6,2,0,1
729,1489,12,6,2,2,1
730,1494,12,6,2,2,1
731,1509,12,6,2,2,1
732,1516,12,6,2,2,1
733,1524,12,6,2,2,1
734,1529,12,6,2,2,1
735,1538,12,6,2,2,1
736,1547,12,6,2,2,1
737,10702,12,6,2,0,1
738,10703,12,6,2,0,1
739,10704,12,6,2,0,1
740,10705,12,6,2,0,1
741,8743,12,6,2,2,1
742,8802,12,6,2,2,1
743,8881,12,6,2,2,1
744,8964,12,6,2,2,1
745,9020,12,6,2,2,1
746,9053,12,6,2,2,1
747,9161,12,6,2,2,1
748,9179,12,6,2,2,1
749,10706,12,6,2,0,1
750,10707,12,6,2,0,1
751,1557,12,6,2,2,1
752,1565,12,6,2,2,1
753,1568,12,6,2,2,1
754,1577,12,6,2,2,1
755,1584,12,6,2,2,1
756,1591,12,6,2,2,1
757,1603,12,6,2,2,1
758,1613,12,6,2,2,1
759,10708,12,6,2,0,1
760,10709,12,6,2,0,1
761,10710,12,6,2,0,1
762,10711,12,6,2,0,1
763,10712,12,6,2,0,1
764,10713,12,6,2,0,1
765,10714,12,6,2,0,1
766,10715,12,6,2,0,1
767,10716,12,6,2,0,1
768,10717,12,6,2,0,1
769,10718,12,6,2,0,1
770,10719,12,6,2,0,1
771,10720,12,6,2,0,1
772,10721,12,6,2,0,1
773,10722,12,6,2,0,1
774,1620,12,6,2,2,1
775,1629,12,6,2,2,1
776,1637,12,6,2,2,1
777,1642,12,6,2,2,1
778,1653,12,6,2,2,1
779,1656,12,6,2,2,1
780,1666,12,6,2,2,1
781,1677,12,6,2,2,1
782,10723,12,6,2,0,1
783,10724,12,6,2,0,1
784,10725,12,6,2,0,1
785,10726,12,6,2,0,1
786,9276,12,6,2,2,1
787,9344,12,6,2,2,1
788,9373,12,6,2,2,1
789,9430,12,6,2,2,1
790,9543,12,6,2,2,1
791,9575,12,6,2,2,1
792,9644,12,6,2,2,1
793,9699,12,6,2,2,1
794,10727,12,6,2,0,1
795,10728,12,6,2,0,1
796,10729,12,6,2,0,1
797,10730,12,6,2,0,1
798,10731,12,6,2,0,1
799,10732,12,6,2,0,1
800,10733,12,6,2,0,1
801,10734,12,6,2,0,1
802,10735,12,6,2,0,1
803,10736,12,6,2,0,1
804,10737,12,6,2,0,1
805,10738,12,6,2,0,1
806,10739,12,6,2,0,1
807,10740,12,6,2,0,1
808,10741,12,6,2,0,1
809,2318,12,6,2,2,1
810,2330,12,6,2,2,1
811,2337,12,6,2,2,1
812,2344,12,6,2,2,1
813,2353,12,6,2,2,1
814,2358,12,6,2,2,1
815,2370,12,6,2,2,1
816,2380,12,6,2,2,1
817,10742,12,6,2,0,1
818,10743,12,6,2,0,1
819,10744,12,6,2,0,1
820,10745,12,6,2,0,1
821,10746,12,6,0,0,1
822,10747,12,6,2,0,1
823,10748,12,6,0,0,1
824,10749,12,6,2,0,1
825,10750,12,6,2,0,1
826,10751,12,6,2,0,1
827,10752,12,6,2,0,1
828,2384,12,6,2,2,1
829,2394,12,6,2,2,1
830,2404,12,6,2,2,1
831,2407,12,6,2,2,1
832,2420,12,6,2,2,1
833,2425,12,6,2,2,1
834,2436,12,6,2,2,1
835,2440,12,6,2,2,1
836,10753,12,6,0,2,1
837,10754,12,6,2,2,1
838,10755,12,6,0,2,1
839,10756,12,6,1,2,1
840,10757,12,6,1,2,1
841,10758,12,6,0,2,1
842,10759,12,6,0,2,1
843,10760,12,6,0,2,1
844,9801,12,6,0,2,1
845,9842,12,6,0,2,1
846,9923,12,6,0,2,1
847,9983,12,6,0,2,1
848,10046,12,6,0,2,1
849,10116,12,6,0,2,1
850,10161,12,6,0,2,1
851,10232,12,6,0,2,1
852,10761,12,6,1,2,1
853,10762,12,6,1,2,1
854,10763,12,6,2,2,1
855,10764,12,6,2,2,1
856,10765,12,6,2,0,1
857,10766,12,6,2,0,1
858,10767,12,6,2,0,1
859,10768,12,6,2,0,1
860,10769,12,6,2,0,1
861,10770,12,6,2,2,1
862,10771,12,6,2,2,1
863,10772,12,6,2,2,1
864,10773,12,6,2,2,1
865,10774,12,6,2,2,1
866,10775,12,6,2,2,1
867,10776,12,6,2,2,1
868,10777,12,6,2,2,1
869,2446,12,6,2,2,1
870,2455,12,6,2,2,1
871,2469,12,6,2,2,1
872,2470,12,6,2,2,1
873,2485,12,6,2,2,1
874,2490,12,6,2,2,1
875,2494,12,6,2,2,1
876,2502,12,6,2,2,1
877,10778,12,6,2,2,1
878,10779,12,6,2,2,1
879,10780,12,6,2,2,1
880,10781,12,6,2,2,1
881,10782,12,6,2,2,1
882,10783,12,6,2,2,1
883,10784,12,6,2,2,1
884,10785,12,6,2,2,1
885,10786,12,6,2,2,1
886,10787,12,6,2,2,1
887,2517,12,6,2,2,1
888,2522,12,6,2,2,1
889,2528,12,6,2,2,1
890,2537,12,6,2,2,1
891,2545,12,6,2,2,1
892,2550,12,6,2,2,1
893,2560,12,6,2,2,1
894,2572,12,6,2,2,1
895,10788,12,6,2,2,1
896,10789,12,6,2,2,0
897,10790,12,6,2,2,1
898,10791,12,6,2,2,0
899,10792,12,6,2,2,0
900,10793,12,6,2,2,0
901,10794,12,6,2,2,1
902,10795,12,6,2,2,0
903,10796,12,6,2,2,0
904,10797,12,6,2,2,1
905,10798,12,6,0,2,0
906,10799,12,6,0,2,0
907,10800,12,6,0,2,0
908,10801,12,6,0,2,0
909,10802,12,6,0,2,0
910,10803,12,6,0,2,0
911,10804,12,6,0,2,0
912,10805,8,5,0,2,0
913,10806,8,1,0,2,0
914,10807,0,0,0,2,0
