cycle,pc,alu,valu,load,store,flow
76,10305,12,6,2,2,1
77,10306,12,6,2,2,1
78,10307,12,6,2,2,1
79,10308,12,6,2,2,1
80,10309,12,6,2,2,1
81,10310,12,6,2,2,1
82,10311,12,6,2,2,1
83,20,12,6,2,2,1
84,26,12,6,2,2,1
85,35,12,6,2,2,1
86,45,12,6,2,2,1
87,51,12,6,2,2,1
88,61,12,6,2,2,1
89,68,12,6,2,2,1
90,70,12,6,2,2,1
91,10312,12,6,2,2,1
92,207,12,6,2,2,1
93,214,12,6,2,2,1
94,222,12,6,2,2,1
95,235,12,6,2,2,1
96,243,12,6,2,2,1
97,247,12,6,2,2,1
98,256,12,6,2,2,1
99,264,12,6,2,2,1
100,10313,12,6,2,2,1
101,10314,12,6,2,2,1
102,10315,12,6,2,2,1
103,10316,12,6,2,0,1
104,10317,12,6,2,0,1
105,10318,12,6,2,0,1
106,10319,12,6,2,0,1
107,10320,12,6,2,0,1
108,10321,12,6,2,0,1
109,10322,12,6,2,0,1
110,10323,12,6,2,0,1
111,10324,12,6,2,0,1
112,10325,12,6,2,0,1
113,10326,12,6,2,0,1
114,10327,12,6,2,0,1
115,10328,12,6,2,0,1
116,10329,12,6,2,0,1
117,10330,12,6,2,0,1
118,10331,12,6,2,0,1
119,10332,12,6,2,0,1
120,10333,12,6,2,0,1
121,82,12,6,2,2,1
122,88,12,6,2,2,1
123,96,12,6,2,2,1
124,109,12,6,2,2,1
125,116,12,6,2,2,1
126,119,12,6,2,2,1
127,129,12,6,2,2,1
128,141,12,6,2,2,1
129,10334,12,6,2,0,1
130,10335,12,6,2,0,1
131,10336,12,6,2,0,1
132,10337,12,6,2,0,1
133,10338,12,6,2,0,1
134,3607,12,6,2,2,1
135,3719,12,6,2,2,1
136,3780,12,6,2,2,1
137,3834,12,6,2,2,1
138,3898,12,6,2,2,1
139,3946,12,6,2,2,1
140,4033,12,6,2,2,1
141,4063,12,6,2,2,1
142,10339,12,6,2,0,1
143,4122,12,6,2,2,1
144,4211,12,6,2,2,1
145,4259,12,6,2,2,1
146,4343,12,6,2,2,1
147,4398,12,6,2,2,1
148,4478,12,6,2,2,1
149,4499,12,6,2,2,1
150,4558,12,6,2,2,1
151,10340,12,6,2,0,1
152,10341,12,6,2,0,1
153,272,12,6,2,2,1
154,280,12,6,2,2,1
155,292,12,6,2,2,1
156,295,12,6,2,2,1
157,302,12,6,2,2,1
158,317,12,6,2,2,1
159,318,12,6,2,2,1
160,326,12,6,2,2,1
161,10342,12,6,2,0,1
162,10343,12,6,2,0,1
163,10344,12,6,2,0,1
164,10345,12,6,2,0,1
165,10346,12,6,2,0,1
166,334,12,6,2,2,1
167,343,12,6,2,2,1
168,351,12,6,2,2,1
169,364,12,6,2,2,1
170,372,12,6,2,2,1
171,379,12,6,2,2,1
172,386,12,6,2,2,1
173,394,12,6,2,2,1
174,10347,12,6,2,0,1
175,10348,12,6,2,0,1
176,10349,12,6,2,0,1
177,10350,12,6,2,0,1
178,10351,12,6,2,0,1
179,10352,12,6,2,0,1
180,10353,12,6,2,0,1
181,10354,12,6,2,0,1
182,10355,12,6,2,0,1
183,10356,12,6,2,0,1
184,10357,12,6,2,0,1
185,10358,12,6,2,0,1
186,10359,12,6,2,0,1
187,10360,12,6,2,0,1
188,10361,12,6,2,0,1
189,10362,12,6,2,0,1
190,10363,12,6,2,0,1
191,10364,12,6,2,0,1
192,10365,12,6,2,0,1
193,10366,12,6,2,0,1
194,10367,12,6,2,0,1
195,10368,12,6,2,0,1
196,10369,12,6,2,0,1
197,401,12,6,2,2,1
198,413,12,6,2,2,1
199,414,12,6,2,2,1
200,427,12,6,2,2,1
201,436,12,6,2,2,1
202,441,12,6,2,2,1
203,450,12,6,2,2,1
204,458,12,6,2,2,1
205,10370,12,6,2,0,1
206,10371,12,6,2,0,1
207,10372,12,6,2,0,1
208,10373,12,6,2,0,1
209,10374,12,6,2,0,1
210,10375,12,6,2,0,1
211,10376,12,6,2,0,1
212,10377,12,6,2,0,1
213,10378,12,6,2,0,1
214,10379,12,6,2,0,1
215,10380,12,6,2,0,1
216,10381,12,6,2,0,1
217,10382,12,6,2,0,1
218,10383,12,6,2,0,1
219,10384,12,6,2,0,1
220,10385,12,6,2,0,1
221,10386,12,6,2,0,1
222,467,12,6,2,2,1
223,475,12,6,2,2,1
224,480,12,6,2,2,1
225,487,12,6,2,2,1
226,498,12,6,2,2,1
227,505,12,6,2,2,1
228,515,12,6,2,2,1
229,520,12,6,2,2,1
230,10387,12,6,2,0,1
231,10388,12,6,2,0,0
232,10389,12,6,2,0,0
233,10390,12,6,2,0,0
234,10391,12,6,2,0,1
235,10392,12,6,2,0,1
236,10393,12,6,2,0,1
237,10394,12,6,2,0,1
238,10395,12,6,2,0,1
239,10396,12,6,2,0,1
240,10397,12,6,2,0,1
241,10398,12,6,2,0,1
242,10399,12,6,2,0,1
243,10400,12,6,2,0,1
244,10401,12,6,2,0,1
245,4659,12,6,2,2,1
246,4726,12,6,2,2,1
247,4786,12,6,2,2,1
248,4866,12,6,2,2,1
249,4936,12,6,2,2,1
250,4945,12,6,2,2,1
251,5017,12,6,2,2,1
252,5078,12,6,2,2,1
253,10402,12,6,2,0,1
254,530,12,6,2,2,1
255,537,12,6,2,2,1
256,548,12,6,2,2,1
257,555,12,6,2,2,1
258,560,12,6,2,2,1
259,572,12,6,2,2,1
260,577,12,6,2,2,1
261,583,12,6,2,2,1
262,10403,12,6,2,0,1
263,10404,12,6,2,0,1
264,10405,12,6,2,0,1
265,10406,12,6,2,0,1
266,10407,12,6,2,0,1
267,10408,12,6,2,0,1
268,10409,12,6,2,0,1
269,10410,12,6,2,0,1
270,10411,12,6,2,0,1
271,10412,12,6,2,0,1
272,10413,12,6,2,0,1
273,10414,12,6,2,0,1
274,10415,12,6,2,0,1
275,10416,12,6,2,0,1
276,10417,12,6,2,0,1
277,10418,12,6,2,0,1
278,10419,12,6,2,0,1
279,10420,12,6,2,0,1
280,10421,12,6,2,0,1
281,10422,12,6,2,0,1
282,10423,12,6,2,0,1
283,10424,12,6,2,0,1
284,10425,12,6,2,0,1
285,10426,12,6,2,0,1
286,10427,12,6,2,0,1
287,10428,12,6,2,0,1
288,10429,12,6,2,0,1
289,10430,12,6,2,0,1
290,10431,12,6,2,0,1
291,10432,12,6,2,0,1
292,10433,12,6,2,0,1
293,10434,12,6,2,0,1
294,10435,12,6,2,0,1
295,10436,12,6,2,0,1
296,10437,12,6,2,0,1
297,10438,12,6,2,0,1
298,10439,12,6,2,0,1
299,10440,12,6,2,0,1
300,592,12,6,2,2,1
301,599,12,6,2,2,1
302,613,12,6,2,2,1
303,614,12,6,2,2,1
304,629,12,6,2,2,1
305,632,12,6,2,2,1
306,645,12,6,2,2,1
307,650,12,6,2,2,1
308,10441,12,6,2,0,1
309,10442,12,6,2,0,1
310,10443,12,6,2,0,1
311,10444,12,6,2,0,1
312,10445,12,6,2,0,1
313,10446,12,6,2,0,1
314,10447,12,6,2,0,1
315,10448,12,6,2,0,1
316,5172,12,6,2,2,1
317,5231,12,6,2,2,1
318,5299,12,6,2,2,1
319,5383,12,6,2,2,1
320,5437,12,6,2,2,1
321,5467,12,6,2,2,1
322,5547,12,6,2,2,1
323,5582,12,6,2,2,1
324,10449,12,6,2,0,1
325,10450,12,6,2,0,1
326,10451,12,6,2,0,1
327,10452,12,6,2,0,1
328,10453,12,6,2,0,1
329,655,12,6,2,2,1
330,662,12,6,2,2,1
331,675,12,6,2,2,1
332,685,12,6,2,2,1
333,686,12,6,2,2,1
334,701,12,6,2,2,1
335,708,12,6,2,2,1
336,711,12,6,2,2,1
337,10454,12,6,2,0,1
338,10455,12,6,2,0,1
339,10456,12,6,2,0,1
340,10457,12,6,2,0,1
341,10458,12,6,2,0,1
342,10459,12,6,2,0,1
343,10460,12,6,2,0,1
344,10461,12,6,2,0,1
345,722,12,6,2,2,1
346,729,12,6,2,2,1
347,735,12,6,2,2,1
348,746,12,6,2,2,1
349,752,12,6,2,2,1
350,764,12,6,2,2,1
351,767,12,6,2,2,1
352,781,12,6,2,2,1
353,10462,12,6,2,0,1
354,10463,12,6,2,0,1
355,10464,12,6,2,0,1
356,10465,12,6,2,0,1
357,5700,12,6,2,2,1
358,5720,12,6,2,2,1
359,5824,12,6,2,2,1
360,5870,12,6,2,2,1
361,5962,12,6,2,2,1
362,5977,12,6,2,2,1
363,6031,12,6,2,2,1
364,6153,12,6,2,2,1
365,10466,12,6,2,0,1
366,10467,12,6,2,0,0
367,10468,12,6,2,0,0
368,10469,12,6,2,0,0
369,10470,12,6,2,0,0
370,10471,12,6,2,0,0
371,10472,12,6,2,0,0
372,10473,12,6,2,0,0
373,10474,12,6,2,0,1
374,10475,12,6,2,0,0
375,10476,12,6,2,0,0
376,10477,12,6,2,0,0
377,10478,12,6,2,0,1
378,10479,12,6,2,0,1
379,10480,12,6,2,0,1
380,10481,12,6,2,0,1
381,10482,12,6,2,0,1
382,10483,12,6,2,0,1
383,10484,12,6,2,0,1
384,10485,12,6,2,0,1
385,787,12,6,2,2,1
386,793,12,6,2,2,1
387,803,12,6,2,2,1
388,811,12,6,2,2,1
389,821,12,6,2,2,1
390,827,12,6,2,2,1
391,835,12,6,2,2,1
392,839,12,6,2,2,1
393,10486,12,6,2,0,1
394,10487,12,6,2,0,1
395,10488,12,6,2,0,1
396,10489,12,6,2,0,1
397,10490,12,6,2,0,1
398,10491,12,6,2,0,1
399,10492,12,6,2,0,1
400,10493,12,6,2,0,1
401,10494,12,6,2,0,1
402,10495,12,6,2,0,1
403,10496,12,6,2,0,1
404,10497,12,6,2,0,1
405,10498,12,6,2,0,1
406,10499,12,6,2,0,0
407,10500,12,6,2,0,0
408,10501,12,6,2,0,0
409,10502,12,6,2,0,0
410,10503,12,6,2,0,0
411,10504,12,6,2,0,0
412,10505,12,6,2,0,1
413,10506,12,6,2,0,1
414,10507,12,6,2,0,1
415,10508,12,6,2,0,1
416,10509,12,6,2,0,1
417,10510,12,6,2,0,1
418,10511,12,6,2,0,1
419,10512,12,6,2,0,1
420,10513,12,6,2,0,1
421,10514,12,6,2,0,1
422,10515,12,6,2,0,1
423,10516,12,6,2,0,1
424,10517,12,6,2,0,1
425,10518,12,6,2,0,1
426,10519,12,6,2,0,1
427,10520,12,6,2,0,1
428,10521,12,6,2,0,1
429,10522,12,6,2,0,1
430,849,12,6,2,2,1
431,860,12,6,2,2,1
432,868,12,6,2,2,1
433,875,12,6,2,2,1
434,880,12,6,2,2,1
435,888,12,6,2,2,1
436,899,12,6,2,2,1
437,904,12,6,2,2,1
438,10523,12,6,2,0,1
439,10524,12,6,2,0,1
440,10525,12,6,2,0,1
441,10526,12,6,2,0,1
442,10527,12,6,2,0,1
443,10528,12,6,2,0,1
444,10529,12,6,2,0,1
445,10530,12,6,2,0,1
446,10531,12,6,2,0,1
447,10532,12,6,2,0,1
448,6180,12,6,2,2,1
449,6244,12,6,2,2,1
450,6313,12,6,2,2,1
451,6373,12,6,2,2,1
452,6434,12,6,2,2,1
453,6535,12,6,2,2,1
454,6565,12,6,2,2,1
455,6607,12,6,2,2,1
456,10533,12,6,2,0,1
457,10534,12,6,2,0,1
458,10535,12,6,2,0,1
459,911,12,6,2,2,1
460,925,12,6,2,2,1
461,926,12,6,2,2,1
462,936,12,6,2,2,1
463,946,12,6,2,2,1
464,956,12,6,2,2,1
465,965,12,6,2,2,1
466,973,12,6,2,2,1
467,10536,12,6,2,0,0
468,10537,12,6,2,0,1
469,10538,12,6,2,0,0
470,10539,12,6,2,0,1
471,10540,12,6,2,0,1
472,10541,12,6,2,0,1
473,10542,12,6,2,0,1
474,10543,12,6,2,0,1
475,10544,12,6,2,0,1
476,10545,12,6,2,0,1
477,10546,12,6,2,0,1
478,10547,12,6,2,0,1
479,10548,12,6,2,0,1
480,10549,12,6,2,0,1
481,10550,12,6,2,0,1
482,10551,12,6,2,0,1
483,10552,12,6,2,0,1
484,10553,12,6,2,0,1
485,10554,12,6,2,0,1
486,10555,12,6,2,0,1
487,10556,12,6,2,0,1
488,10557,12,6,2,0,1
489,10558,12,6,2,0,1
490,10559,12,6,2,0,1
491,10560,12,6,2,0,1
492,10561,12,6,2,0,1
493,10562,12,6,2,0,1
494,10563,12,6,2,0,1
495,10564,12,6,2,0,1
496,10565,12,6,2,0,1
497,10566,12,6,2,0,1
498,10567,12,6,2,0,1
499,10568,12,6,2,0,1
500,10569,12,6,2,0,1
501,10570,12,6,2,0,1
502,10571,12,6,2,0,1
503,10572,12,6,2,0,1
504,10573,12,6,2,0,1
505,10574,12,6,2,0,1
506,10575,12,6,2,0,1
507,10576,12,6,2,0,1
508,10577,12,6,2,0,1
509,10578,12,6,2,0,1
510,10579,12,6,2,0,1
511,10580,12,6,2,0,1
512,10581,12,6,2,0,1
513,10582,12,6,2,0,1
514,10583,12,6,2,0,1
515,10584,12,6,2,0,1
516,10585,12,6,2,0,1
517,10586,12,6,2,0,1
518,10587,12,6,2,0,1
519,10588,12,6,2,0,1
520,10589,12,6,2,0,1
521,10590,12,6,2,0,1
522,10591,12,6,2,0,1
523,10592,12,6,2,0,1
524,10593,12,6,2,0,1
525,10594,12,6,2,0,1
526,10595,12,6,2,0,1
527,10596,12,6,2,0,1
528,10597,12,6,2,0,1
529,10598,12,6,2,0,1
530,10599,12,6,2,0,1
531,6674,12,6,2,2,1
532,6790,12,6,2,2,1
533,6825,12,6,2,2,1
534,6872,12,6,2,2,1
535,6945,12,6,2,2,1
536,7051,12,6,2,2,1
537,7067,12,6,2,2,1
538,7177,12,6,2,2,1
539,10600,12,6,2,0,1
540,10601,12,6,2,0,1
541,1045,12,6,2,2,1
542,1051,12,6,2,2,1
543,1060,12,6,2,2,1
544,1063,12,6,2,2,1
545,1077,12,6,2,2,1
546,1079,12,6,2,2,1
547,1088,12,6,2,2,1
548,1094,12,6,2,2,1
549,10602,12,6,2,0,1
550,10603,12,6,2,0,1
551,10604,12,6,2,0,1
552,10605,12,6,2,0,1
553,10606,12,6,2,0,1
554,10607,12,6,2,0,1
555,10608,12,6,2,0,1
556,10609,12,6,2,0,1
557,10610,12,6,2,0,1
558,10611,12,6,2,0,1
559,10612,12,6,2,0,1
560,1103,12,6,2,2,1
561,1117,12,6,2,2,1
562,1124,12,6,2,2,1
563,1131,12,6,2,2,1
564,1135,12,6,2,2,1
565,1144,12,6,2,2,1
566,1154,12,6,2,2,1
567,1158,12,6,2,2,1
568,10613,12,6,2,0,1
569,10614,12,6,2,0,1
570,10615,12,6,2,0,1
571,10616,12,6,2,0,1
572,10617,12,6,2,0,1
573,10618,12,6,2,0,1
574,10619,12,6,2,0,1
575,10620,12,6,2,0,1
576,10621,12,6,2,0,1
577,10622,12,6,2,0,1
578,10623,12,6,2,0,1
579,10624,12,6,2,0,1
580,10625,12,6,2,0,1
581,10626,12,6,2,0,1
582,10627,12,6,2,0,1
583,10628,12,6,2,0,1
584,10629,12,6,2,0,1
585,10630,12,6,2,0,1
586,10631,12,6,2,0,1
587,10632,12,6,2,0,1
588,10633,12,6,2,0,1
589,10634,12,6,2,0,1
590,10635,12,6,2,0,1
591,10636,12,6,2,0,1
592,10637,12,6,2,0,1
593,10638,12,6,2,0,1
594,10639,12,6,2,0,1
595,10640,12,6,2,0,1
596,10641,12,6,2,0,1
597,10642,12,6,2,0,1
598,10643,12,6,2,0,1
599,10644,12,6,2,0,1
600,10645,12,6,2,0,1
601,10646,12,6,2,0,1
602,1236,12,6,2,2,1
603,1243,12,6,2,2,1
604,1249,12,6,2,2,1
605,1261,12,6,2,2,1
606,1269,12,6,2,2,1
607,1274,12,6,2,2,1
608,1283,12,6,2,2,1
609,1288,12,6,2,2,1
610,10647,12,6,2,0,1
611,981,12,6,2,2,1
612,988,12,6,2,2,1
613,991,12,6,2,2,1
614,1001,12,6,2,2,1
615,1011,12,6,2,2,1
616,1015,12,6,2,2,1
617,1026,12,6,2,2,1
618,1036,12,6,2,2,1
619,10648,12,6,2,0,1
620,1173,12,6,2,2,1
621,1179,12,6,2,2,1
622,1189,12,6,2,2,1
623,1193,12,6,2,2,1
624,1203,12,6,2,2,1
625,1209,12,6,2,2,1
626,1215,12,6,2,2,1
627,1224,12,6,2,2,1
628,10649,12,6,2,0,1
629,7747,12,6,2,2,1
630,7808,12,6,2,2,1
631,7823,12,6,2,2,1
632,7895,12,6,2,2,1
633,7957,12,6,2,2,1
634,8044,12,6,2,2,1
635,8126,12,6,2,2,1
636,8181,12,6,2,2,1
637,10650,12,6,2,0,1
638,10651,12,6,2,0,0
639,10652,12,6,2,0,0
640,10653,12,6,2,0,1
641,10654,12,6,2,0,1
642,10655,12,6,2,0,1
643,10656,12,6,2,0,1
644,10657,12,6,2,0,1
645,10658,12,6,2,0,1
646,10659,12,6,2,0,1
647,10660,12,6,2,0,1
648,10661,12,6,2,0,1
649,10662,12,6,2,0,1
650,10663,12,6,2,0,1
651,10664,12,6,2,0,1
652,7200,12,6,2,2,1
653,7262,12,6,2,2,1
654,7352,12,6,2,2,1
655,7377,12,6,2,2,1
656,7452,12,6,2,2,1
657,7564,12,6,2,2,1
658,7595,12,6,2,2,1
659,7675,12,6,2,2,1
660,10665,12,6,2,0,1
661,10666,12,6,2,0,1
662,10667,12,6,2,0,1
663,10668,12,6,2,0,1
664,10669,12,6,2,0,1
665,1300,12,6,2,2,1
666,1305,12,6,2,2,1
667,1311,12,6,2,2,1
668,1318,12,6,2,2,1
669,1328,12,6,2,2,1
670,1340,12,6,2,2,1
671,1343,12,6,2,2,1
672,1351,12,6,2,2,1
673,10670,12,6,2,0,1
674,10671,12,6,2,0,1
675,1359,12,6,2,2,1
676,1367,12,6,2,2,1
677,1379,12,6,2,2,1
678,1384,12,6,2,2,1
679,1397,12,6,2,2,1
680,1402,12,6,2,2,1
681,1410,12,6,2,2,1
682,1417,12,6,2,2,1
683,10672,12,6,2,0,1
684,10673,12,6,2,0,1
685,10674,12,6,2,0,1
686,10675,12,6,2,0,1
687,10676,12,5,2,0,1
688,10677,12,3,2,0,1
689,8247,12,6,2,2,1
690,8288,12,6,2,2,1
691,8363,12,6,2,2,1
692,8450,12,6,2,2,1
693,8508,12,6,2,2,1
694,8577,12,6,2,2,1
695,8602,12,6,2,2,1
696,8669,12,6,2,2,1
697,10678,12,6,2,0,1
698,10679,12,6,2,0,1
699,1423,12,6,2,2,1
700,1435,12,6,2,2,1
701,1438,12,6,2,2,1
702,1451,12,6,2,2,1
703,1456,12,6,2,2,1
704,1467,12,6,2,2,1
705,1475,12,6,2,2,1
706,1478,12,6,2,2,1
707,10680,12,6,2,0,1
708,10681,12,6,2,0,1
709,10682,12,6,2,0,1
710,10683,12,6,2,0,1
711,10684,12,6,2,0,1
712,10685,12,6,2,0,1
713,10686,12,6,2,0,1
714,10687,12,6,2,0,1
715,10688,12,6,2,0,1
716,10689,12,6,2,0,1
717,10690,12,6,2,0,1
718,10691,12,6,2,0,1
719,10692,12,6,2,0,1
720,10693,12,6,2,0,1
721,10694,12,6,2,0,1
722,10695,12,6,2,0,1
723,10696,12,6,2,0,1
724,10697,12,6,2,0,1
725,10698,12,6,2,0,1
726,10699,12,6,2,0,1
727,10700,12,6,2,0,1
728,10701,12,6,2,0,1
729,1489,12,6,2,2,1
730,1494,12,6,2,2,1
731,1509,12,6,2,2,1
732,1516,12,6,2,2,1
733,1524,12,6,2,2,1
734,1529,12,6,2,2,1
735,1538,12,6,2,2,1
736,1547,12,6,2,2,1
737,10702,12,6,2,0,1
738,10703,12,6,2,0,1
739,10704,12,6,2,0,1
740,8743,12,6,2,2,1
741,8802,12,6,2,2,1
742,8881,12,6,2,2,1
743,8964,12,6,2,2,1
744,9020,12,6,2,2,1
745,9053,12,6,2,2,1
746,9161,12,6,2,2,1
747,9179,12,6,2,2,1
748,10705,12,6,2,0,1
749,1557,12,6,2,2,1
750,1565,12,6,2,2,1
751,1568,12,6,2,2,1
752,1577,12,6,2,2,1
753,1584,12,6,2,2,1
754,1591,12,6,2,2,1
755,1603,12,6,2,2,1
756,1613,12,6,2,2,1
757,10706,12,6,2,0,1
758,10707,12,6,2,0,1
759,10708,12,6,2,0,1
760,10709,12,6,2,0,1
761,10710,12,6,2,0,1
762,10711,12,6,2,0,1
763,10712,12,6,2,0,1
764,10713,12,6,2,0,1
765,10714,12,6,2,0,1
766,10715,12,6,2,0,1
767,10716,12,6,2,0,1
768,10717,12,6,2,0,1
769,10718,12,6,2,0,1
770,10719,12,6,2,0,1
771,10720,12,6,2,0,1
772,1620,12,6,2,2,1
773,1629,12,6,2,2,1
774,1637,12,6,2,2,1
775,1642,12,6,2,2,1
776,1653,12,6,2,2,1
777,1656,12,6,2,2,1
778,1666,12,6,2,2,1
779,1677,12,6,2,2,1
780,10721,12,6,2,0,1
781,10722,12,6,2,0,1
782,10723,12,6,2,0,1
783,10724,12,6,2,0,1
784,10725,12,6,2,0,1
785,9276,12,6,2,2,1
786,9344,12,6,2,2,1
787,9373,12,6,2,2,1
788,9430,12,6,2,2,1
789,9543,12,6,2,2,1
790,9575,12,6,2,2,1
791,9644,12,6,2,2,1
792,9699,12,6,2,2,1
793,10726,12,6,2,0,1
794,10727,12,6,2,0,1
795,10728,12,6,2,0,1
796,10729,12,6,2,0,1
797,10730,12,6,2,0,1
798,10731,12,6,2,0,1
799,10732,12,6,2,0,1
800,10733,12,6,2,0,1
801,10734,12,6,2,0,1
802,10735,12,6,2,0,1
803,10736,12,6,2,0,1
804,10737,12,6,2,0,1
805,10738,12,6,2,0,1
806,2318,12,6,2,2,1
807,2330,12,6,2,2,1
808,2337,12,6,2,2,1
809,2344,12,6,2,2,1
810,2353,12,6,2,2,1
811,2358,12,6,2,2,1
812,2370,12,6,2,2,1
813,2380,12,6,2,2,1
814,10739,12,6,2,0,1
815,10740,12,6,2,0,1
816,10741,12,6,2,0,1
817,10742,12,6,2,0,1
818,10743,12,6,2,0,1
819,10744,12,6,0,0,1
820,10745,12,6,0,0,1
821,10746,12,6,2,0,1
822,10747,12,6,1,0,1
823,10748,12,6,2,0,1
824,10749,12,6,2,0,1
825,10750,12,6,2,0,1
826,10751,12,6,2,0,1
827,2384,12,6,2,2,1
828,2394,12,6,2,2,1
829,2404,12,6,2,2,1
830,2407,12,6,2,2,1
831,2420,12,6,2,2,1
832,2425,12,6,2,2,1
833,2436,12,6,2,2,1
834,2440,12,6,2,2,1
835,10752,12,6,0,2,1
836,10753,12,6,0,2,1
837,10754,12,6,2,2,1
838,10755,12,6,1,2,1
839,10756,12,6,1,2,1
840,10757,12,6,0,2,1
841,10758,12,6,0,2,1
842,10759,12,6,0,2,1
843,9801,12,6,0,2,1
844,9842,12,6,0,2,1
845,9923,12,6,0,2,1
846,9983,12,6,0,2,1
847,10046,12,6,0,2,1
848,10116,12,6,0,2,1
849,10161,12,6,0,2,1
850,10232,12,6,0,2,1
851,10760,12,6,1,2,1
852,10761,12,6,1,2,1
853,10762,12,6,2,2,1
854,10763,12,6,2,2,1
855,10764,12,6,2,0,1
856,10765,12,6,2,0,1
857,10766,12,6,2,0,1
858,10767,12,6,2,0,1
859,10768,12,6,2,0,1
860,10769,12,6,2,2,1
861,10770,12,6,2,2,1
862,10771,12,6,2,2,1
863,10772,12,6,2,2,1
864,10773,12,6,2,2,1
865,10774,12,6,2,2,1
866,10775,12,6,2,2,1
867,10776,12,6,2,2,1
868,2446,12,6,2,2,1
869,2455,12,6,2,2,1
870,2469,12,6,2,2,1
871,2470,12,6,2,2,1
872,2485,12,6,2,2,1
873,2490,12,6,2,2,1
874,2494,12,6,2,2,1
875,2502,12,6,2,2,1
876,10777,12,6,2,2,1
877,10778,12,6,2,2,1
878,10779,12,6,2,2,1
879,10780,12,6,2,2,1
880,10781,12,6,2,2,1
881,10782,12,6,2,2,1
882,10783,12,6,2,2,1
883,10784,12,6,2,2,1
884,10785,12,6,2,2,1
885,10786,12,6,2,2,1
886,2517,12,6,2,2,1
887,2522,12,6,2,2,1
888,2528,12,6,2,2,1
889,2537,12,6,2,2,1
890,2545,12,6,2,2,1
891,2550,12,6,2,2,1
892,2560,12,6,2,2,1
893,2572,12,6,2,2,1
894,10787,12,6,2,2,1
895,10788,12,6,2,2,0
896,10789,12,6,2,2,1
897,10790,12,6,2,2,0
898,10791,12,6,2,2,1
899,10792,12,6,2,2,0
900,10793,12,6,2,2,0
901,10794,12,6,2,2,0
902,10795,12,6,2,2,0
903,10796,12,6,2,2,1
904,10797,12,6,0,2,0
905,10798,12,6,0,2,0
906,10799,12,6,0,2,0
907,10800,12,6,0,2,0
908,10801,12,6,0,2,0
909,10802,12,5,0,2,0
910,10803,12,6,0,2,0
911,10804,8,5,0,2,0
912,10805,8,1,0,2,0
913,10806,0,0,0,2,0
